iter_count,D_loss_real_cls_all,d_real_train_accuracy_all,test_loss_all,test_accuracy_all
152,0.05872135158262541,0.9749767641381283,0.2421740214029948,0.9377777777777778
153,0.056489471405000935,0.9763351683706298,0.25352718777126737,0.9266666666666666
154,0.05450775785767308,0.9776220776435262,0.2181822204589844,0.9488888888888889
155,0.05610612364845551,0.9771931078858941,0.23156917995876736,0.9377777777777778
156,0.05696347842711159,0.9763351683706298,0.22812215169270833,0.94
157,0.05363647412936734,0.9792664617144491,0.2425963846842448,0.9333333333333333
158,0.054062060378435944,0.9773360978051048,0.23654425726996528,0.9488888888888889
159,0.05332513843159189,0.9780510474011582,0.22331290351019964,0.9422222222222222
160,0.054929625956471995,0.9772646028454994,0.22783584594726564,0.9533333333333334
161,0.0537661010170542,0.9787659969972117,0.22021697998046874,0.9444444444444444
162,0.05537554025735253,0.9786945020376063,0.22362297905815973,0.9422222222222222
163,0.05331023146632811,0.978623007078001,0.22844068739149306,0.9355555555555556
164,0.05427131235552642,0.9787659969972117,0.23344765557183159,0.9422222222222222
165,0.05415185399381736,0.9781225423607636,0.2119576687282986,0.9488888888888889
166,0.04757881041821549,0.9803388861085294,0.2330764940049913,0.94
167,0.051002581806309684,0.978408522199185,0.2222450934516059,0.9355555555555556
168,0.0535257535435213,0.9794809465932651,0.2186418660481771,0.9444444444444444
169,0.04997353565022152,0.9796954314720813,0.22171371459960937,0.9422222222222222
170,0.05429832724136698,0.978623007078001,0.22455135769314236,0.9488888888888889
171,0.05073883832289372,0.9789089869164224,0.22483020358615452,0.9444444444444444
172,0.04851068065924497,0.9811968256237935,0.23217887030707465,0.9422222222222222
173,0.049467083110115224,0.9804103810681347,0.23501271565755208,0.9311111111111111
174,0.05366397884120983,0.9781225423607636,0.2310167439778646,0.94
175,0.05127398741205212,0.979838421391292,0.2224800279405382,0.9355555555555556
176,0.049702643052669304,0.9814113105026095,0.22835634019639756,0.9422222222222222
177,0.05204813068041069,0.9794809465932651,0.22990912543402778,0.9377777777777778
178,0.04934201874981498,0.9809108457853721,0.22393203735351563,0.94
179,0.04809898081369223,0.9814828054622149,0.2154990471733941,0.9466666666666667
180,0.050927238603448596,0.9797669264316866,0.21536285400390626,0.9488888888888889
181,0.04993893009774073,0.9813398155430042,0.21969423082139758,0.9533333333333334
182,0.04804795627180806,0.9808393508257668,0.23032119750976562,0.9466666666666667
183,0.048880484563197914,0.982126260098663,0.24342595418294272,0.9311111111111111
184,0.047252850850604995,0.9814113105026095,0.21606419881184896,0.9422222222222222
185,0.047779138616473385,0.9812683205833989,0.2217092556423611,0.94
186,0.04920675968130075,0.9818402802602416,0.22648861355251737,0.9377777777777778
187,0.046702034693138605,0.9810538357045828,0.2526458740234375,0.9222222222222223
188,0.04960230317800681,0.9814113105026095,0.2339369879828559,0.9422222222222222
189,0.047957028365590314,0.9801958961893187,0.2397609117296007,0.9266666666666666
190,0.04779166722558468,0.981911775219847,0.232021484375,0.94
191,0.04473146332369664,0.9830556945735326,0.21619503445095486,0.9466666666666667
192,0.04749884768705776,0.9806963609065561,0.22018805609809028,0.94
193,0.04495343018559959,0.9832701794523486,0.2173929002549913,0.9444444444444444
194,0.047235563210969896,0.9812683205833989,0.22043692694769965,0.94
195,0.0464839080289084,0.9814113105026095,0.21101387871636285,0.9466666666666667
196,0.043190874091685864,0.9834846643311647,0.2118906487358941,0.9466666666666667
197,0.047250521722511166,0.9812683205833989,0.21576160007052952,0.9577777777777777
198,0.04800932710963542,0.9812683205833989,0.22828847249348957,0.94
199,0.04553821493083212,0.9826267248159005,0.22781107584635416,0.9355555555555556
200,0.04440411664303167,0.9832701794523486,0.21709415011935765,0.9488888888888889
201,0.04302882691367884,0.9830556945735326,0.23295201619466147,0.9333333333333333
202,0.044364234551765004,0.9814113105026095,0.2159496392144097,0.9444444444444444
203,0.044112746809467605,0.9821977550582683,0.22133836534288195,0.9377777777777778
204,0.045460011318667976,0.9821977550582683,0.19849643283420138,0.96
205,0.04363170249318773,0.9826267248159005,0.20042726304796007,0.9511111111111111
206,0.045679501913764374,0.9824122399370845,0.21614266289605036,0.9444444444444444
207,0.04187738084891956,0.9828412096947166,0.2181786600748698,0.9466666666666667
208,0.04279372706937937,0.9824837348966898,0.2235851542154948,0.9488888888888889
209,0.04460667196775493,0.9823407449774791,0.23183341132269966,0.9377777777777778
210,0.043720109950075366,0.9826982197755059,0.230797848171658,0.9355555555555556
211,0.04413419197002336,0.9830556945735326,0.2080446031358507,0.9444444444444444
212,0.04126387350876456,0.9839136340887967,0.2434601338704427,0.9377777777777778
213,0.04499192720929898,0.9826982197755059,0.2579754299587674,0.9177777777777778
214,0.040629529063216,0.9843426038464288,0.2232798767089844,0.9488888888888889
215,0.04130663046411051,0.9844140988060341,0.22466798570421007,0.9333333333333333
216,0.04084182608892095,0.9840566240080074,0.19299379136827258,0.96
217,0.0422936410400059,0.983341674411954,0.1945250786675347,0.9577777777777777
218,0.04000678416649165,0.9842711088868235,0.20353403727213543,0.9466666666666667
219,0.04157002498740984,0.9847000786444555,0.20037731594509547,0.9555555555555556
220,0.039409497539847266,0.9848430685636662,0.21467624240451388,0.9466666666666667
221,0.03891352130335975,0.9847000786444555,0.21146909925672744,0.9511111111111111
222,0.04123371866370335,0.9836991492099807,0.2069727579752604,0.9555555555555556
223,0.039382404789127225,0.9847715736040609,0.21229329427083332,0.9533333333333334
224,0.03837078495670645,0.9863444627153786,0.21768315633138022,0.9444444444444444
225,0.04081149369557062,0.9851290484020877,0.20994098239474826,0.9533333333333334
226,0.03953336174462328,0.9848430685636662,0.21343989054361978,0.9466666666666667
227,0.04340790164745961,0.9821977550582683,0.21827022976345486,0.94
228,0.040942087825972334,0.9840566240080074,0.21138448079427083,0.9377777777777778
229,0.038722490526263295,0.9847715736040609,0.22273030598958332,0.9377777777777778
230,0.03852984054149787,0.9846285836848502,0.2007178751627604,0.9466666666666667
231,0.03607584977240306,0.9858439979981412,0.2063899909125434,0.9511111111111111
232,0.040659833501574566,0.9848430685636662,0.21948988172743056,0.9377777777777778
233,0.03650801267192304,0.9846285836848502,0.21331219143337674,0.9488888888888889
234,0.037752954411167446,0.9848430685636662,0.2146444363064236,0.9377777777777778
235,0.036659293496226056,0.9863444627153786,0.2211100599500868,0.9466666666666667
236,0.03871410689241782,0.9857725030385358,0.21379911634657117,0.9466666666666667
237,0.0398034111923509,0.9853435332809037,0.24114213731553819,0.94
238,0.038576699380512586,0.9847715736040609,0.21175776163736978,0.9466666666666667
239,0.0368275794101987,0.9858439979981412,0.2005034891764323,0.9511111111111111
240,0.03751432596507897,0.9854865232001144,0.20033487955729168,0.9577777777777777
241,0.03735403095140905,0.9857010080789305,0.1798650614420573,0.9666666666666667
242,0.037949385819940014,0.9854150282405091,0.20808844672309026,0.9466666666666667
243,0.03636528839331695,0.9859869879173518,0.19987275865342882,0.9577777777777777
244,0.03623032469315467,0.9859154929577465,0.19961201985677082,0.9511111111111111
245,0.03807065389235945,0.9853435332809037,0.21664854261610242,0.94
246,0.0386080501537578,0.9836991492099807,0.22399707370334201,0.9466666666666667
247,0.03749065763266644,0.9846285836848502,0.22772093031141494,0.94
248,0.03511980514542731,0.9866304425538,0.21684755113389756,0.9466666666666667
249,0.03693480398568516,0.9860584828769572,0.233314208984375,0.9444444444444444
250,0.038080142907488804,0.9852720383212984,0.231654052734375,0.9377777777777778
251,0.03469457072015742,0.9872024022306427,0.2170587158203125,0.9466666666666667
252,0.03805326220560868,0.9854150282405091,0.1989604695638021,0.9533333333333334
253,0.034636481201843886,0.9877743619074856,0.20038894653320313,0.96
254,0.03412909046494101,0.9864159576749839,0.2184577433268229,0.9488888888888889
255,0.03328446011670435,0.9884178165439337,0.20993898179796006,0.9422222222222222
256,0.03666579255452957,0.9866304425538,0.22104751586914062,0.9355555555555556
257,0.03454504887848217,0.9862014727961679,0.21605200873480904,0.9422222222222222
258,0.03621446671270784,0.9862729677557732,0.24065572102864582,0.9377777777777778
259,0.030664695019189135,0.9888467863015657,0.22613035413953994,0.9422222222222222
260,0.03346661211568666,0.9874168871094587,0.2100523206922743,0.9533333333333334
261,0.03664684520657889,0.9858439979981412,0.20153038872612847,0.9488888888888889
262,0.03394348759268337,0.987059412311432,0.19815270317925346,0.9511111111111111
263,0.03410605636992686,0.9864874526345893,0.20311303032769099,0.9466666666666667
264,0.035542636668698294,0.9867019375134053,0.1894491916232639,0.96
265,0.03541550336627629,0.9866304425538,0.20021077473958335,0.9577777777777777
266,0.032749536712967216,0.9869164223922213,0.20504764133029513,0.9466666666666667
267,0.032723081608790894,0.987273897190248,0.21191621568467883,0.9511111111111111
268,0.03323797764733477,0.9879888467863016,0.2031680467393663,0.9488888888888889
269,0.033637651528164614,0.9864159576749839,0.21506607055664062,0.9488888888888889
270,0.032805550061770876,0.9863444627153786,0.21388326009114583,0.9466666666666667
271,0.032440915649440245,0.9881318367055123,0.20644466824001736,0.9488888888888889
272,0.03464940649910652,0.9867734324730106,0.2138528611924913,0.9488888888888889
273,0.03050999932218554,0.9887752913419604,0.21550859239366318,0.9466666666666667
274,0.033237475821141255,0.9877028669478801,0.21499791463216145,0.9422222222222222
275,0.030208042728693804,0.9889897762207764,0.20391026814778646,0.9511111111111111
276,0.03021152332971646,0.988274826624723,0.2113356187608507,0.9444444444444444
277,0.030714537405836462,0.988489311503539,0.20579778035481772,0.9488888888888889
278,0.032270217287861745,0.9883463215843283,0.19977244059244792,0.9533333333333334
279,0.03207872491248675,0.9872024022306427,0.20902765909830728,0.9444444444444444
280,0.03258874546410213,0.9877743619074856,0.2151438225640191,0.9422222222222222
281,0.032512414154556746,0.9878458568670909,0.23857150607638888,0.9311111111111111
282,0.030853468942072883,0.9877743619074856,0.20255167643229166,0.9511111111111111
283,0.03231953002968961,0.9872024022306427,0.22807776557074652,0.9466666666666667
284,0.029932322372247792,0.9888467863015657,0.2106492953830295,0.9466666666666667
285,0.03215706434500109,0.9879173518266963,0.20274571736653646,0.9444444444444444
286,0.03296818565826296,0.9877743619074856,0.19808644612630208,0.96
287,0.031147206767987615,0.9872024022306427,0.21257266574435763,0.9533333333333334
288,0.030743384366380806,0.9886323014227497,0.2073090108235677,0.9577777777777777
289,0.03433714651384747,0.9867019375134053,0.2083609856499566,0.9533333333333334
290,0.032237601858062535,0.9874168871094587,0.20573922051323784,0.9488888888888889
291,0.03014154843983371,0.9893472510188032,0.20050420125325522,0.9555555555555556
292,0.032595470071461095,0.9869164223922213,0.20792638142903647,0.9488888888888889
293,0.030094138819298445,0.9882033316651176,0.20557686699761285,0.9511111111111111
294,0.03347109896004682,0.9869879173518267,0.2134109327528212,0.9488888888888889
295,0.030213417587231183,0.9879888467863016,0.2103877427842882,0.9555555555555556
296,0.030429027074910797,0.9891327661399871,0.2079633585611979,0.9577777777777777
297,0.027718084794470844,0.9891327661399871,0.207240719265408,0.9511111111111111
298,0.02884679404168931,0.9889182812611711,0.20005342271592882,0.9533333333333334
299,0.035704306113402036,0.9861299778365625,0.20508005777994792,0.9488888888888889
300,0.03051894246496363,0.988489311503539,0.2101302761501736,0.9577777777777777
301,0.03405914693919535,0.9874883820690641,0.20420935736762152,0.9622222222222222
302,0.028736477098651105,0.9889182812611711,0.20435151841905383,0.9533333333333334
303,0.0315508383938214,0.987059412311432,0.2017711893717448,0.9577777777777777
304,0.030087394029799087,0.9887752913419604,0.20790091620551215,0.9533333333333334
305,0.030583977094156486,0.9874883820690641,0.20784503512912325,0.9511111111111111
306,0.029218064014502724,0.988274826624723,0.2069448004828559,0.9511111111111111
307,0.030359717854746435,0.9881318367055123,0.21065521240234375,0.9488888888888889
308,0.028224206374747884,0.9885608064631444,0.22814322577582466,0.9466666666666667
309,0.028996892438023853,0.9888467863015657,0.2032457309299045,0.9622222222222222
310,0.030352300713603828,0.9879173518266963,0.20499959309895832,0.9555555555555556
311,0.029501162852383227,0.9892042610995925,0.20236690945095487,0.9533333333333334
312,0.030009460831043028,0.988274826624723,0.19645728217230904,0.9555555555555556
313,0.029412719940384094,0.988060341745907,0.19565221150716147,0.9533333333333334
314,0.027650755810466582,0.9898477157360406,0.2221217007107205,0.94
315,0.026333417119943723,0.9904196754128833,0.20929317898220487,0.9533333333333334
316,0.0288407084445322,0.9888467863015657,0.20785941229926216,0.9466666666666667
317,0.03048395222452308,0.9885608064631444,0.19917456732855904,0.9577777777777777
318,0.02972492401565963,0.9895617358976192,0.20406468709309897,0.9644444444444444
319,0.027738437869409535,0.9890612711803818,0.20138987223307292,0.9533333333333334
320,0.02760979356559153,0.9899192106956459,0.2117747328016493,0.9466666666666667
321,0.027448047346934807,0.9896332308572245,0.20812991672092013,0.9533333333333334
322,0.027241572596001185,0.9899907056552513,0.2072764417860243,0.9577777777777777
323,0.027695932849903942,0.9884178165439337,0.20849202473958334,0.9488888888888889
324,0.027111131604407986,0.9897047258168299,0.22760370890299478,0.9466666666666667
325,0.028710233770583078,0.9892757560591978,0.24377448187934028,0.9377777777777778
326,0.02692957961500488,0.9892757560591978,0.23504158867730035,0.9355555555555556
327,0.030180517425613475,0.9885608064631444,0.20971476236979167,0.9533333333333334
328,0.02594497780483838,0.9899907056552513,0.217069820827908,0.9488888888888889
329,0.02389698351751431,0.9907056552513048,0.22338351779513888,0.9533333333333334
330,0.029699912616350365,0.988489311503539,0.22605740017361112,0.9555555555555556
331,0.02886317730324957,0.9891327661399871,0.2191436767578125,0.9444444444444444
332,0.02730366431457384,0.9899192106956459,0.20718075222439236,0.9555555555555556
333,0.026355959343468734,0.9905626653320941,0.22543389214409723,0.94
334,0.029703692949431,0.9885608064631444,0.21326095581054688,0.9555555555555556
335,0.027762607414369426,0.9893472510188032,0.21558904012044272,0.9533333333333334
336,0.028870784606519043,0.988274826624723,0.21805899726019964,0.9555555555555556
337,0.025197144070150276,0.9909201401301209,0.21240822686089408,0.9488888888888889
338,0.026213690049399246,0.990348180453278,0.2069610595703125,0.96
339,0.025670585583232527,0.9910631300493316,0.20094741821289064,0.9577777777777777
340,0.025696260811321696,0.990348180453278,0.1979558308919271,0.96
341,0.026129755254827167,0.9898477157360406,0.23984029134114584,0.9466666666666667
342,0.027887414452379678,0.9889897762207764,0.22439293755425346,0.9533333333333334
343,0.024661220354988533,0.9906341602916995,0.21367385864257812,0.9511111111111111
344,0.026401396432512353,0.9894902409380139,0.2124024454752604,0.9488888888888889
345,0.026566503182092985,0.9902051905340673,0.2151434326171875,0.9533333333333334
346,0.024858910761133838,0.9905626653320941,0.21526016235351564,0.9533333333333334
347,0.02733435739550076,0.9892042610995925,0.20659896850585938,0.9511111111111111
348,0.02327332660622957,0.9917065846857797,0.2107131110297309,0.9511111111111111
349,0.02542996149164703,0.9902051905340673,0.19962583753797744,0.9555555555555556
350,0.024970249629578087,0.990348180453278,0.20501295301649305,0.9533333333333334
351,0.025212583884830136,0.9904911703724888,0.20096911960177952,0.9577777777777777
352,0.02548472654779431,0.990348180453278,0.2130711703830295,0.9577777777777777
353,0.0247837483793414,0.9908486451705155,0.22179755316840277,0.96
354,0.02649277468682904,0.9891327661399871,0.22260325113932292,0.9466666666666667
355,0.02494896558523093,0.9908486451705155,0.2231571790907118,0.9488888888888889
356,0.02482773296792299,0.9909201401301209,0.23463660346137152,0.9488888888888889
357,0.025782760919576514,0.9902051905340673,0.21782274034288193,0.9555555555555556
358,0.023369732668088384,0.9914920998069636,0.21259124755859374,0.9533333333333334
359,0.0241213150989884,0.9909916350897262,0.22990054660373263,0.9444444444444444
360,0.028946946958821558,0.9892757560591978,0.21921129014756943,0.9511111111111111
361,0.024667002129113266,0.9902766854936726,0.20986399332682293,0.9577777777777777
362,0.024049784957003183,0.9907056552513048,0.22541673448350694,0.94
363,0.022988301942148535,0.9908486451705155,0.21243694729275173,0.9533333333333334
364,0.025516635739045633,0.9904911703724888,0.22658676147460938,0.9444444444444444
365,0.023457781278337905,0.9909201401301209,0.23037206013997397,0.9422222222222222
366,0.024827715785830495,0.9904911703724888,0.20619971381293403,0.9555555555555556
367,0.02157715182209949,0.991992564524201,0.20391616821289063,0.9577777777777777
368,0.026714296382533954,0.9898477157360406,0.20987379286024305,0.9488888888888889
369,0.02394581447892323,0.9907771502109102,0.21509199354383682,0.9555555555555556
370,0.023313712500994052,0.9908486451705155,0.2220128207736545,0.9511111111111111
371,0.02483183076061735,0.9908486451705155,0.23896448771158854,0.9488888888888889
372,0.025559850269878635,0.9897762207764352,0.22550593058268228,0.9555555555555556
373,0.02294380639086392,0.991778079645385,0.1880191887749566,0.9622222222222222
